RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id
20251228-110003,100.0000076294,100.0000076294,1033.8562011719,1600.3205566406,0.0343197818,0.0058479794,1.3390813247,1.3051451445,26.1499996185,12.7174698703,19157.5,17289.7730845256,2267.3332519531,2267.3332519531,87,73.2771083878,10970,10633.5421569089,0.4958496094,0.2963608923,0.0,0.0,6936
20251228-112707,70.8128051758,131.7361755371,732.7393798828,860.5845947266,0.0343629021,3.5716844483,1.4272252263,1.4398036003,19.9333324432,12.688658598,16097.3330078125,15900.3142625762,2267.3332519531,2267.3332519531,86,70.9292682555,11069.5,10768.4857802973,0.5978437066,0.4477433312,0.0,0.0,6937
20251228-114228,-0.3333333433,0.3529411852,109.7630081177,552.2020874023,0.0170803703,0.0032957995,2.1123583847,2.1133139133,32.5,17.6583334605,18209.5,17091.5,2267.3332519531,2267.3332519531,85,73.6666666667,10864.5,10744.5,0.6934791207,0.5709394183,0.0,0.0,6938
20251228-115209,-0.2476763129,-0.1351405382,1611.13671875,2678.7414550781,0.0179294433,0.1089495507,1.4196386079,1.4064694643,39.25,8.1104417623,23438.5,18696.3815300264,2267.3332519531,2267.3332519531,85.5,38.7751002024,11167.5,8080.0763307135,0.39723894,0.1766356304,0.0,0.0,6939
20251228-123730,-0.9993056655,-0.9420134425,861.0278930664,2119.3127441406,0.0351591535,0.015350288,1.6054910824,1.6044975519,32.9000015259,12.0957831388,20350,19105.0662650602,2267.3332519531,2267.3332519531,88,70.4578313253,11077.5,10703.7138554217,1.3993570805,0.3800667988,0.0,0.0,6940
20251228-131319,-0.3989037573,4.6251001358,9.0151767731,102.6116333008,0.0325874742,0.0189053165,1.9456182122,1.9453822374,13.8000001907,11.7833333015,18992,18899.8333333333,2267.3332519531,2267.3332519531,87,84.1666666667,10921,10806.3333333333,0.4115604758,0.3067142293,0.0,0.0,6941
20251228-131525,-1.0000001192,-0.8425385952,62.5170898438,154.2023010254,0.0247461405,0.024812635,1.6092893332,1.6092529297,22.5499992371,13.4428571974,19172,19063,2267.3332519531,2267.3332519531,85.5,70.3571428571,11021,10876.7857142857,0.5844138265,0.4029108414,0.0,0.0,6942
20251228-131820,-0.9996000528,-0.9163500071,203.8540039062,3606.6723632812,0.0343395056,0.0007714036,2.895573955,2.9168288708,17.0666675568,10.245180739,19490,18741.4297816265,2267.3332519531,2267.3332519531,86.6666641235,71.2821287132,11140.3330078125,10868.007059488,0.3386087418,0.2312712212,0.0,0.0,6943
20251228-141911,1.4641038179,1.5706671476,890.5538330078,915.8182983398,0.0349002918,0.1216515166,1.3983773749,1.3640869856,13.3999996185,9.9581300224,18955.25,18814.4838033537,2267.3332519531,2267.3332519531,86.75,71.7459348353,11190.25,10906.8658298399,0.7475622296,0.4869595646,0.0,0.0,6944
20251228-143508,0.6248649955,0.6839904189,149.1888885498,263.0557556152,0.034867163,0.0131708973,1.4198414147,1.4209309816,14.3999996185,9.4391665697,19329.333984375,19018.6583984375,2267.3332519531,2267.3332519531,86,65.1166662216,11189.3330078125,10934.7416503906,0.8262326121,0.5363346033,0.0,0.0,6945
20251228-144019,98.2666854858,98.2666854858,14499.9443359375,14499.9443359375,-2.8128345728,0.0034237629,0.9968423396,0.4325634539,14.3125,12.0864647865,20973.091796875,19667.4912109375,2267.3332519531,2267.3332519531,77.3333358765,59.8801771164,11121.25,10396.9796386719,0.0819378644,0.0190337236,0.0,0.0,6946
20251228-184224,91.3454666138,100.0000152588,1086.1163330078,10807.390625,-0.9638934999,0.0002506732,-0.2824334521,-0.4829587042,24.2000007629,13.9427500153,20949,12072.0991699219,2267.3332519531,2267.3332519531,82,2.6575,11264.5,1254.3833300781,0.3258939683,0.0419946861,0.0,0.0,6947
20251228-214304,36.2793312073,61.9124107361,2145.9453125,3177.9790039062,-111.259236145,7.7453744829,1.0262964249,0.8919277787,25.3999996185,13.5099999428,21825,19947.1,2267.3332519531,2267.3332519531,79,59.1833335876,11103.3330078125,10133.7833007812,0.0377602577,0.0265992906,0.0,0.0,6948
20251228-223754,28,67,29817.537109375,246450.28125,-3.1126115291,0.0048898952,1.046962322,0.9014292955,26.6499996185,14.1699999905,26269,14737.005,2267.3332519531,2267.3332519531,86,18.825,11647,3808.52,1.1283000708,0.415319199,0.0,0.0,6949
20260101-002717,92.3307800293,100.0000076294,70.734703064,274.2415771484,0.0344801355,0.006018307,1.340984045,1.3191232681,9.5,3.8353658711,9968.5,9735.0853896723,2267.3332519531,2267.3332519531,21.5,9.4227642199,836,835.3292682927,1.0030533075,0.618955035,0.0,0.0,6950
20260101-003208,1.0694394112,1.0694394112,68.2404327393,68.2404327393,0.0255443305,0.0711694285,1.4174486548,1.4087847471,6.2666668892,4.6250000596,9933.6669921875,9880.625,2267.3332519531,2267.3332519531,17.6666660309,16.1458333731,836,836,0.7365192771,0.5634587668,0.0,0.0,6951
20260101-003326,2.7841424942,3.0749130249,250.8784942627,266.9616394043,0.0249586602,0.313309174,1.4101061734,1.401137948,5.8666667938,3.09390246,10117.3330078125,9921.3211461509,2267.3332519531,2267.3332519531,26,9.4918699643,836,836,1.0178397894,0.5880868297,0.0,0.0,6952
20260101-003804,1.2595283985,1.2595283985,76.1752624512,76.1752624512,0.0263699349,0.0316758975,1.4188652933,1.4184399843,3.75,2.4895833284,10050,9988.6666259766,2267.3332519531,2267.3332519531,16.6666660309,14.6249998808,836.3333129883,836.0416641235,0.8156499863,0.489044223,0.0,0.0,6953
20260101-003929,2.9110369682,2.9160535336,280.062713623,304.1979980469,0.0251040977,0.1254763541,1.4128143235,1.4062156677,6.7333331108,4.8654471723,10213,9969.248046875,2267.3332519531,2267.3332519531,21,5.5243902555,838.6666870117,835.6422774152,0.7250160575,0.5084255934,0.0,0.0,6954
20260101-004445,1.2003830671,1.2918325663,10.6824884415,54.2871284485,0.0240152422,0.1344647296,1.4213752449,1.4253921509,6.0666666031,3.5270833373,10034.6669921875,9940.1875,2267.3332519531,2267.3332519531,16.3333339691,13.8333333731,837,837,0.8970163465,0.5787849054,0.0,0.0,6955
20260101-004548,1.7306603193,1.7306603193,88.9503173828,88.9503173828,0.0244050212,0.0314910542,1.4147412777,1.3969950676,7.4000000954,4.7104166746,10105.6669921875,10021.5833740234,2267.3332519531,2267.3332519531,16,11.6875000596,837,835.25,0.8435854912,0.551169239,0.0,0.0,6956
20260101-004726,1.2115830183,1.2726732492,5.9817314148,41.2974510193,,,1.4189382643,1.4189382792,7.9666666985,6.2875000238,10120,9904.5833740234,2267.3332519531,2267.3332519531,15.6666669846,9.6875,836,836,0.7088304162,0.493402075,0.0,0.0,6957
20260101-004817,1.1501879692,1.2023032904,27.7689533234,53.8168334961,0.0167697761,0.3071466833,1.417867288,1.4172128439,12.5500001907,3.5041666925,9980,9941.1667480469,2267.3332519531,2267.3332519531,11,9.0833331347,836,836,0.8386096954,0.5508601591,0.0,0.0,6958
20260101-004920,100.0000076294,100.0000076294,587.2254638672,1416.1185302734,0.0177931432,0.0135111207,1.2572854305,1.1255882978,16.3999996185,3.5372489885,10215.5,8993.2771201995,2267.3332519531,2267.3332519531,18.5,4.3062249016,898,862.9568271867,1.347631216,0.7504832833,0.0,0.0,6959
20260101-011307,100.0000152588,100.0000152588,121.2193756104,972.1528320312,0.023964721,0.0024414156,1.2728869843,1.2086787224,8.75,4.24578312,8306,8232.0150543581,2267.3332519531,2267.3332519531,12,0.1395582327,877,877,1.2273944616,0.6933316892,0.0,0.0,6960
20260101-012933,100.0000152588,100.0000152588,726.8040771484,858.3876342773,0.0182891241,0.0385507877,1.3419487182,1.2689195871,6.1999998093,2.9812248938,8658.5,8446.498994023,2267.3332519531,2267.3332519531,12,0.1797188777,877,877,1.3643511534,0.7702139611,0.0,0.0,6961
20260101-014401,1.3144868612,1.3273278475,62.1516914368,66.5416793823,0.0249493942,0.0628923075,1.4178697467,1.4163013697,3.2999999523,1.6479166448,8273.6669921875,8248.6251220703,2267.3332519531,2267.3332519531,0,0,877,877,0.7782321572,0.5279856808,0.0,0.0,6962
20260101-014516,2.2123966217,2.2123966217,470.4749145508,470.4749145508,0.0171834824,0.1627360402,1.416370412,1.409475565,4.75,2.6285140601,8377.3330078125,8329.869458302,2267.3332519531,2267.3332519531,1,0.0160642571,877,877,1.0069204569,0.6071503852,0.0,0.0,6963
20260101-015315,3.0491349697,3.1461267471,115.8887176514,119.9106674194,0.0352728419,0.1411356792,1.4041866124,1.3910443783,4.7666668892,2.8824999869,8279.6669921875,8261.1916992188,2267.3332519531,2267.3332519531,0.6666666865,0.0333333343,877,877,0.9049685001,0.6507069618,0.0,0.0,6964
20260101-015532,1.258546114,1.2914341688,49.3675880432,108.9494018555,0.0167046692,0.2099592984,1.4188626885,1.4186997414,3.8666665554,2.2158333302,8533,8360.5166503906,2267.3332519531,2267.3332519531,1,0.0833333343,877,877,0.7452147603,0.620987682,0.0,0.0,6965
20260101-015732,1.2407406569,1.2445311546,23.3719844818,46.9199867249,0.0176952835,0.101597555,1.4198617935,1.4252474308,3.7333333492,2.8874999881,8364.6669921875,8285.7917480469,2267.3332519531,2267.3332519531,0,0,877,877,0.8805712461,0.6217386127,0.0,0.0,6966
20260101-015828,1.6829098463,1.6829098463,69.5605697632,69.5605697632,0.0344342529,0.0998154576,1.4139140993,1.4086157084,6.9333333969,5.2750000358,8226,8219.6875,2267.3332519531,2267.3332519531,0,0,877,877,0.4472108483,0.3617652468,0.0,0.0,6967
20260101-015946,1.5065358877,1.571269393,811.692565918,1050.4594726562,0.0169999398,0.3816333649,1.4162238549,1.4122607708,6.8666667938,4.0163654649,8681.3330078125,8334.5501811935,2267.3332519531,2267.3332519531,4.3333334923,0.0562249004,877,877,0.8280940652,0.5533877602,0.0,0.0,6968
20260101-021727,3.1406362057,3.5750973225,250.1125793457,253.9462127686,0.0356752835,0.0747277344,1.3676721236,1.2920017242,3.9333333969,2.4500000099,8354.6669921875,8328.8211461509,2267.3332519531,2267.3332519531,5,0.1463414641,877,877,1.0843311548,0.641092698,0.0,0.0,6969
20260101-022201,2.8324589729,2.8324589729,399.1037902832,399.1037902832,0.0183683134,0.1940328131,1.4079315953,1.3904929161,5.9499998093,3.0146341556,8483,8415.7967082698,2267.3332519531,2267.3332519531,0,0,877,877,0.7148073316,0.4537089947,0.0,0.0,6970
20260101-022853,64.0105361938,95.2230911255,437.0978393555,487.1831665039,0.0345256934,0.0140816184,1.3724719731,1.346222043,10.4333333969,4.3550200893,8328,8313.2008189006,2267.3332519531,2267.3332519531,2,0.0361445783,877,877,0.9219130278,0.5968903027,0.0,0.0,6971
20260101-023712,1.2683794498,1.2821427584,119.8525543213,123.8005447388,0.0180193912,0.1647751182,1.4178728402,1.4155791998,2.7000000477,1.9983333528,8670,8452.6249511719,2267.3332519531,2267.3332519531,9.3333330154,0.4666666508,877,877,0.8055640459,0.5687241599,0.0,0.0,6972
20260101-023928,100.0000152588,100.0000152588,622.1525878906,1522.2554931641,0.0343510961,0.0072657741,1.36687192,1.4703614712,10.5,4.8982931821,8446,8389.6897472703,2267.3332519531,2267.3332519531,1.3333333731,0.0291164663,877,877,0.9859655499,0.6154714916,0.0,0.0,6973
20260101-030501,1.681438446,1.681438446,266.6402587891,266.6402587891,0.0169584557,0.14312304,1.4094187923,1.4028981924,7.6333332062,4.4930894433,8463.3330078125,8396.2723180259,2267.3332519531,2267.3332519531,4,0.1382113833,877,877,0.7303234339,0.4846198232,0.0,0.0,6974
20260101-030948,18.8482780457,21.9222240448,295.8094177246,313.1762695312,0.0267977842,0.1170367139,1.3834315102,1.3142830133,6.0500001907,2.4455284462,8606.5,8528.4796589177,2267.3332519531,2267.3332519531,1.3333333731,0.0325203262,877,877,0.7286037803,0.5460128711,0.0,0.0,6975
20260101-031536,100.0000152588,100.0000152588,324.2161865234,324.2161865234,0.0342748524,0.0095835026,1.363115081,1.3168668747,6.8000001907,3.0284552981,8382.5,8366.2763910061,2267.3332519531,2267.3332519531,2.5,0.0609756098,877,877,0.8922304511,0.5420572758,0.0,0.0,6976
20260101-032113,92.461555481,100.0000152588,442.5380859375,494.5134277344,0.0172107506,0.2754748442,1.3977599316,1.368901968,9,4.9582329313,8456.6669921875,8425.8152884977,2267.3332519531,2267.3332519531,6,0.1164658644,877,877,0.7993502021,0.4763650165,0.0,0.0,6977
20260101-032936,1.1973179579,1.2689722776,25.8719272614,52.0633735657,0.0358976605,0.3370265607,1.4207039922,1.4208403826,3.7999999523,2.4062499702,8334.6669921875,8330.5623779297,2267.3332519531,2267.3332519531,0,0,877,877,0.6742053032,0.503357958,0.0,0.0,6978
20260101-033036,1.227519393,1.3183097839,120.1927566528,135.4888153076,0.0124609321,0.0492675602,1.4193056047,1.4200954437,5.6333332062,3.8758333683,8726.3330078125,8526.7083496094,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,877,877,0.6835811734,0.4867963672,0.0,0.0,6979
20260101-033304,1.3044087887,1.3044087887,68.0950775146,68.0950775146,0.0348677654,0.0868929997,1.4220197201,1.4209194183,6.7333331108,4.9020833075,8412,8375.125,2267.3332519531,2267.3332519531,0,0,877,877,0.7614174485,0.509937197,0.0,0.0,6980
20260101-033422,100.0000152588,100.0000152588,597.2661743164,1487.2032470703,0.0124466459,0.0320972755,1.4115184294,1.4173696041,6.9499998093,3.4542168562,8676.5,8570.1455725245,2267.3332519531,2267.3332519531,2.5,0.0451807231,877,877,1.0166493654,0.6585849145,0.0,0.0,6981
20260101-035919,1.5253274441,1.5600886345,316.7125854492,330.4107971191,0.0167746845,0.100193801,1.4140820067,1.4099624157,5.0500001907,2.4199187174,8550.5,8482.2601467226,2267.3332519531,2267.3332519531,2.3333332539,0.1138211358,877,877,0.82172966,0.601545613,0.0,0.0,6982
20260101-040529,1.921356678,1.9647958279,495.7139892578,553.3462524414,0.0246448834,0.1785958841,1.4150233355,1.4108726978,6,2.9267068412,8486.3330078125,8451.3272896273,2267.3332519531,2267.3332519531,9,0.1485943769,877,877,1.0183993578,0.583031021,0.0,0.0,6983
20260101-041452,1.279009819,1.2996000051,217.1856231689,274.768737793,0.0126644944,0.0428266066,1.416881727,1.4138311148,5.5,2.176829261,8842,8649.5730992759,2267.3332519531,2267.3332519531,2.6666667461,0.1097561005,877,877,0.8199104667,0.5451116089,0.0,0.0,6984
20260101-042017,100.0000076294,100.0000076294,463.527923584,1348.2983398438,0.0250586122,0.0814320899,1.2533418371,1.1508378983,6.3000001907,2.7255019991,8601,8538.8253129706,2267.3332519531,2267.3332519531,4.3333334923,0.0622489973,877,877,1.0192002058,0.6589725994,0.0,0.0,6985
20260101-044256,1.1998087168,1.2236893177,5.9910745621,68.3385314941,0.0165963694,0.2399576008,1.4188148975,1.4180986881,3.2666666508,1.737499997,8549,8451.4167480469,2267.3332519531,2267.3332519531,0.3333333433,0.0416666679,877,877,0.5359437466,0.417741593,0.0,0.0,6986
20260101-044413,9.6540546417,11.6393623352,1054.6042480469,1082.6647949219,0.0169408538,0.027598456,1.397245494,1.3814656734,4.9666666985,2.0767068215,8499,8464.1777167263,2267.3332519531,2267.3332519531,1.6666666269,0.0271084336,877,877,0.8435118198,0.5223534323,0.0,0.0,6987
20260101-050226,1.2343689203,1.2343689203,96.8222122192,96.8222122192,,,1.4189382613,1.4189381599,5.9333333969,4.7141666412,8964.6669921875,8671.1416992187,2267.3332519531,2267.3332519531,0,0,877,877,0.6146413684,0.3885058105,0.0,0.0,6988
20260101-050415,94.2923202515,100.0000152588,159.0586700439,188.9264678955,0.0247364015,0.1300968088,1.3705998778,1.3023688793,6.25,3.3083333254,8414,8401.6333007812,2267.3332519531,2267.3332519531,0,0,877,877,1.0852073431,0.6433420956,0.0,0.0,6989
20260101-050744,49.5556640625,118.0174865723,384.1809387207,388.876739502,0.0170981404,0.2869752605,1.4142942312,1.4140779972,6.1500000954,4.014024403,8529.3330078125,8489.3150247713,2267.3332519531,2267.3332519531,0,0,877,877,1.0783176422,0.6511718725,0.0,0.0,6990
20260101-051443,0.8236445785,2.4027738571,662.0998535156,776.1454467773,0.0126283541,0.2566619602,1.4187563758,1.4184678793,5.1999998093,2.7079317254,8659.6669921875,8568.1797463291,2267.3332519531,2267.3332519531,0.6666666865,0.0190763057,877,877,1.1143544912,0.6793042253,0.0,0.0,6991
20260101-052752,25.70353508,25.70353508,867.3521118164,867.3521118164,0.0124720074,0.7992230455,1.4173182622,1.4168604612,5.2666668892,2.5480923753,9440.3330078125,8954.8976256589,2267.3332519531,2267.3332519531,0.6666666865,0.0311244988,877,877,1.1476947069,0.7827217506,0.0,0.0,6992
20260101-054229,42.301864624,75.3022384644,330.3170166016,355.1532287598,0.0121901637,0.4344894618,1.4148141466,1.4130665064,5.4666666985,3.4266260368,8701,8620.3516101372,2267.3332519531,2267.3332519531,0,0,877,877,1.4013912678,0.8583934467,0.0,0.0,6993
20260101-054856,-0.8484587073,-0.7590181828,494.8992004395,532.3778076172,0.0121613719,0.1885891209,1.4185241344,1.4155951738,5.1999998093,4.0788211183,8980.75,8708.7052924924,2267.3332519531,2267.3332519531,4.25,0.1280487805,877,877,0.7139312625,0.512485637,0.0,0.0,6994
20260101-055942,51.2005081177,65.0518264771,225.3035736084,394.2442016602,0.0174534602,0.5904117186,1.4281380642,1.4397016764,6,2.757113794,8521.5,8484.6707317073,2267.3332519531,2267.3332519531,0.6666666865,0.0162601631,877,877,1.2209652662,0.706851313,0.0,0.0,6995
20260101-060643,-0.9716536403,-0.9716536403,200.8905639648,200.8905639648,0.0253123138,0.271382872,1.4203766108,1.4206525087,4.0999999046,2.5367500007,8682,8548.4350585938,2267.3332519531,2267.3332519531,0,0,877,877,0.9099164009,0.6203849807,0.0,0.0,6996
20260101-061036,407.0621337891,407.0621337891,954.9926757812,954.9926757812,0.0351540463,5.6711507967,1.4102329978,1.4077010155,6.6999998093,3.6552208705,8564.5,8516.8443618223,2267.3332519531,2267.3332519531,0.6666666865,0.0120481931,877,877,1.2956519127,0.7111410713,0.0,0.0,6997
20260101-062644,4.0741209984,4.9362301826,149.2154846191,158.8720245361,0.0176574018,0.3106609195,1.4197241426,1.4205034971,6.6999998093,4.3334999681,8529,8493.0449707031,2267.3332519531,2267.3332519531,0,0,877,877,1.035738945,0.6729417741,0.0,0.0,6998
20260101-062941,-0.2802606225,-0.2802606225,73.3848495483,73.3848495483,0.0250775069,0.615708977,1.4189828038,1.4191149473,3.0999999046,2.1010416448,8527.3330078125,8478.7291259766,2267.3332519531,2267.3332519531,0,0,877,877,0.5987125039,0.5176233128,0.0,0.0,6999
20260101-063107,34.9354400635,58.7213745117,176.278717041,218.0195617676,0.0354690149,0.1647938036,1.4112589121,1.4070879221,4.4499998093,2.5454166591,8451.5,8441.9416992188,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,877,877,0.9870483875,0.564948421,0.0,0.0,7000
20260101-063506,-0.5156417489,-0.5156417489,90.2360687256,90.2360687256,0.0172097385,0.3405492902,1.4186605364,1.4170824289,5.5999999046,4.5520832837,8503.25,8472.5207519531,2267.3332519531,2267.3332519531,0,0,877,877,0.6728821993,0.4441957865,0.0,0.0,7001
20260101-063650,-0.9163709283,-0.8887917399,20.7166595459,60.1786651611,,,1.4189382941,1.4189382792,3.2249999046,2.2929166704,8683.75,8540.5396728516,2267.3332519531,2267.3332519531,0.200000003,0.0250000004,877,877,0.9874345064,0.6321578585,0.0,0.0,7002
20260101-063804,33.9341201782,135.0419311523,1354.9417724609,1706.5611572266,0.0124155666,0.2250204099,1.4329618251,1.4554487467,5.4000000954,1.8488955871,8934.5,8751.6691865117,2267.3332519531,2267.3332519531,3.6666667461,0.0532128524,877,877,1.1140310764,0.6683211186,0.0,0.0,7003
20260101-070643,163.7102355957,264.0304260254,471.9761352539,834.7263183594,0.0249757833,1.3262046631,1.4278155034,1.43058002,7.6500000954,3.9080321056,8581,8543.0281438253,2267.3332519531,2267.3332519531,0.3333333433,0.0160642575,877,877,1.2149049044,0.7508016403,0.0,0.0,7004
20260101-072108,142.9889678955,233.5935821533,859.7874755859,936.6137084961,0.0347806128,15.6615689897,1.3873728384,1.3725174665,6.4000000954,3.2637550199,8483,8464.15965032,2267.3332519531,2267.3332519531,2.6666667461,0.0481927725,877,877,1.4601755142,0.675643148,0.0,0.0,7005
20260101-073657,46.3874320984,115.330406189,264.935546875,317.0168762207,0.0250561408,0.3425913207,1.4197875872,1.4216740131,7.3499999046,3.6991869705,8487,8471.5488519436,2267.3332519531,2267.3332519531,1,0.040650407,877,877,1.0625053644,0.7029739386,0.0,0.0,7006
20260101-074228,299.8373718262,730.3377685547,899.7667236328,1632.2772216797,0.0243860582,23.1268868768,1.4401834952,1.4366620779,6.7333331108,3.7385039983,8549.6669921875,8490.0788133001,2267.3332519531,2267.3332519531,4.5,0.0532128516,877,877,1.1883850098,0.6407403904,0.0,0.0,7007
